Station Name;Region;State;Code;Latitude;Longitude;Year
CORONEL PACHECO;SE;MG;A557;-21,54666666;-43,26111111;2021
JANUARIA;SE;MG;A559;-15,448089;-44,366313;2021
POMPEU;SE;MG;A560;-19,23249999;-44,96416666;2021
SAO SEBASTIAO DO PARAISO;SE;MG;A561;-20,91;-47,11416666;2021
PATOS DE MINAS;SE;MG;A562;-18,52055554;-46,44055555;2021
JANAUBA;SE;MG;A563;-15,80277777;-43,29694444;2021
DIVINOPOLIS;SE;MG;A564;-20,17333332;-44,87499999;2021
BAMBUI;SE;MG;A565;-20,0311111;-46,00888888;2021
ARACUAI;SE;MG;A566;-16,84888888;-42,03527777;2021
MACHADO;SE;MG;A567;-21,680722;-45,944389;2021
UBERABA;SE;MG;A568;-19,71;-47,96194444;2021
SETE LAGOAS;SE;MG;A569;-19,45527777;-44,17333332;2021
OLIVEIRA;SE;MG;A570;-20,715;-44,86444444;2021
PARACATU;SE;MG;A571;-17,24444444;-46,88166666;2021
BELO HORIZONTE - CERCADINHO;SE;MG;F501;-19,97999999;-43,95861111;2021
SEROPEDICA-ECOLOGIA AGRICOLA;SE;RJ;A601;-22,75777777;-43,68472221;2021
RIO DE JANEIRO-MARAMBAIA;SE;RJ;A602;-23,05027777;-43,59555555;2021
DUQUE DE CAXIAS - XEREM;SE;RJ;A603;-22,58972221;-43,28222221;2021
CAMBUCI;SE;RJ;A604;-21,58749999;-41,95833333;2021
ARRAIAL DO CABO;SE;RJ;A606;-22,97527777;-42,02138888;2021
CAMPOS DOS GOYTACAZES;SE;RJ;A607;-21,71472222;-41,34388888;2021
MACAE;SE;RJ;A608;-22,3761111;-41,81194444;2021
RESENDE;SE;RJ;A609;-22,45138888;-44,44499999;2021
PICO DO COUTO;SE;RJ;A610;-22,46472222;-43,29138888;2021
VALENCA;SE;RJ;A611;-22,35805555;-43,69555555;2021
TERESOPOLIS-PARQUE NACIONAL;SE;RJ;A618;-22,4486111;-42,98694444;2021
PARATI;SE;RJ;A619;-23,2236111;-44,72694443;2021
CAMPOS DOS GOYTACAZES - SAO TOME;SE;RJ;A620;-22,04166666;-41,05166666;2021
RIO DE JANEIRO - VILA MILITAR;SE;RJ;A621;-22,86138888;-43,41138888;2021
NOVA FRIBURGO - SALINAS;SE;RJ;A624;-22,33472221;-42,67694443;2021
TRES RIOS;SE;RJ;A625;-22,09833333;-43,20833333;2021
RIO CLARO;SE;RJ;A626;-22,653579;-44,040916;2021
NITEROI;SE;RJ;A627;-22,867389;-43,102056;2021
ANGRA DOS REIS;SE;RJ;A628;-22,97555554;-44,30333333;2021
CARMO;SE;RJ;A629;-21,938745;-42,600936;2021
SANTA MARIA MADALENA;SE;RJ;A630;-21,95055555;-42,01027777;2021
ITATIAIA;SE;RJ;A635;-22,37388888;-44,70305555;2021
RIO DE JANEIRO - JACAREPAGUA;SE;RJ;A636;-22,93999999;-43,40277777;2021
RIO DE JANEIRO - FORTE DE COPACABANA;SE;RJ;A652;-22,98833333;-43,19055555;2021
SILVA JARDIM;SE;RJ;A659;-22,64583333;-42,41555555;2021
SAQUAREMA - SAMPAIO CORREIA;SE;RJ;A667;-22,8711111;-42,60888888;2021
SAO PAULO - MIRANTE;SE;SP;A701;-23,496294;-46,620088;2021
BAURU;SE;SP;A705;-22,358052;-49,028877;2021
CAMPOS DO JORDAO;SE;SP;A706;-22,75027777;-45,60388888;2021
PRESIDENTE PRUDENTE;SE;SP;A707;-22,119867;-51,408637;2021
FRANCA;SE;SP;A708;-20,58444444;-47,38249999;2021
SAO CARLOS;SE;SP;A711;-21,980353;-47,883927;2021
IGUAPE;SE;SP;A712;-24,67166666;-47,54583333;2021
SOROCABA;SE;SP;A713;-23,4261111;-47,58555555;2021
ITAPEVA;SE;SP;A714;-23,98194443;-48,88583333;2021
SAO MIGUEL ARCANJO;SE;SP;A715;-23,85194444;-48,16472222;2021
OURINHOS;SE;SP;A716;-22,94888888;-49,89444444;2021
RANCHARIA;SE;SP;A718;-22,37277777;-50,97472221;2021
AVARE;SE;SP;A725;-23,10166666;-48,9411111;2021
PIRACICABA;SE;SP;A726;-22,70305555;-47,62333332;2021
LINS;SE;SP;A727;-21,66611111;-49,73472221;2021
TAUBATE;SE;SP;A728;-23,04166666;-45,52083332;2021
VOTUPORANGA;SE;SP;A729;-20,40333333;-49,96611111;2021
JALES;SE;SP;A733;-20,165;-50,59499999;2021
VALPARAISO;SE;SP;A734;-21,31916666;-50,93027777;2021
JOSE BONIFACIO;SE;SP;A735;-21,08555555;-49,92027777;2021
ARIRANHA;SE;SP;A736;-21,13305554;-48,84055555;2021
IBITINGA;SE;SP;A737;-21,85555555;-48,79972221;2021
CASA BRANCA;SE;SP;A738;-21,78055554;-47,07527777;2021
ITAPIRA;SE;SP;A739;-22,415;-46,80527777;2021
SAO LUIS DO PARAITINGA;SE;SP;A740;-23,22833332;-45,41694443;2021
BARRA BONITA;SE;SP;A741;-22,4711111;-48,5575;2021
BRAGANCA PAULISTA;SE;SP;A744;-22,951944;-46,530556;2021
BARRA DO TURVO;SE;SP;A746;-24,96277777;-48,41638888;2021
PRADOPOLIS;SE;SP;A747;-21,33833333;-48,11388888;2021
BARRETOS;SE;SP;A748;-20,55916666;-48,54499999;2021
ITUVERAVA;SE;SP;A753;-20,35972222;-47,77527777;2021
BARUERI;SE;SP;A755;-23,52388888;-46,86944443;2021
DRACENA;SE;SP;A762;-21,45777777;-51,55222222;2021
MARILIA;SE;SP;A763;-22,235222;-49,965111;2021
BEBEDOURO;SE;SP;A764;-20,94916666;-48,48999999;2021
BERTIOGA;SE;SP;A765;-23,84472221;-46,14333333;2021
REGISTRO;SE;SP;A766;-24,53305554;-47,86416666;2021
SAO SEBASTIAO;SE;SP;A767;-23,81083333;-45,4025;2021
TUPA;SE;SP;A768;-21,927251;-50,490251;2021
CACHOEIRA PAULISTA;SE;SP;A769;-22,68888888;-45,00555555;2021
SAO SIMAO;SE;SP;A770;-21,46111111;-47,57944443;2021
SAO PAULO - INTERLAGOS;SE;SP;A771;-23,724501;-46,677501;2021
BRASILIA;CO;DF;A001;-15,78944444;-47,92583332;2022
BRAZLANDIA;CO;DF;A042;-15,59972221;-48,1311111;2022
AGUAS EMENDADAS;CO;DF;A045;-15,596491;-47,625801;2022
GAMA (PONTE ALTA);CO;DF;A046;-15,93527777;-48,13749999;2022
PARANOA (COOPA-DF);CO;DF;A047;-16,012222;-47,557417;2022
GOIANIA;CO;GO;A002;-16,642841;-49,220222;2022
MORRINHOS;CO;GO;A003;-17,745066;-49,101698;2022
PORANGATU;CO;GO;A005;-13,30944444;-49,11749999;2022
SAO SIMAO;CO;GO;A011;-18,969142;-50,633449;2022
LUZIANIA;CO;GO;A012;-16,26055555;-47,96694443;2022
ARAGARCAS;CO;GO;A013;-15,90277777;-52,24527777;2022
GOIAS;CO;GO;A014;-15,93972221;-50,14138888;2022
ITAPACI;CO;GO;A015;-14,97972221;-49,53999999;2022
JATAI;CO;GO;A016;-17,923622;-51,717467;2022
POSSE;CO;GO;A017;-14,08916666;-46,36638888;2022
GOIANESIA;CO;GO;A022;-15,22027777;-48,98999999;2022
CAIAPONIA;CO;GO;A023;-16,96694443;-51,81749999;2022
ALTO PARAISO DE GOIAS;CO;GO;A024;-14,13305554;-47,52333332;2022
RIO VERDE;CO;GO;A025;-17,78527777;-50,965;2022
MINEIROS;CO;GO;A026;-17,45472222;-52,60111111;2022
PARAUNA;CO;GO;A027;-16,9625;-50,42555554;2022
IPORA;CO;GO;A028;-16,42305554;-51,14888888;2022
EDEIA;CO;GO;A029;-17,33694444;-49,91472222;2022
SAO MIGUEL DO ARAGUAIA;CO;GO;A031;-12,82055554;-50,33583333;2022
MONTE ALEGRE DE GOIAS;CO;GO;A032;-13,25361111;-46,89027777;2022
PIRES DO RIO;CO;GO;A033;-17,30416666;-48,28416666;2022
CATALAO;CO;GO;A034;-18,154779;-47,927614;2022
ITUMBIARA;CO;GO;A035;-18,40972222;-49,19194444;2022
CRISTALINA;CO;GO;A036;-16,78499999;-47,61305555;2022
SILVANIA;CO;GO;A037;-16,67972221;-48,61805554;2022
CRISTALINA (FAZENDA SANTA MONICA);CO;GO;A056;-16,39944444;-47,62583332;2022
CAMPO GRANDE;CO;MS;A702;-20,447195;-54,722615;2022
PONTA PORA;CO;MS;A703;-22,5525;-55,71638888;2022
TRES LAGOAS;CO;MS;A704;-20,78333333;-51,71222222;2022
IVINHEMA;CO;MS;A709;-22,30055555;-53,82277777;2022
PARANAIBA;CO;MS;A710;-19,69555555;-51,18166666;2022
NHUMIRIM;CO;MS;A717;-18,9886111;-56,62277777;2022
AQUIDAUANA;CO;MS;A719;-20,47555554;-55,78388888;2022
COXIM;CO;MS;A720;-18,51222222;-54,7361111;2022
DOURADOS;CO;MS;A721;-22,19388888;-54,91138888;2022
MIRANDA;CO;MS;A722;-20,39555555;-56,43166666;2022
PORTO MURTINHO;CO;MS;A723;-21,70583333;-57,88666666;2022
CORUMBA;CO;MS;A724;-18,99666666;-57,63749999;2022
CHAPADAO DO SUL;CO;MS;A730;-18,80222222;-52,6025;2022
MARACAJU;CO;MS;A731;-21,60916666;-55,17749999;2022
SAO GABRIEL DO OESTE;CO;MS;A732;-19,42027777;-54,55305555;2022
CASSILANDIA;CO;MS;A742;-19,12249999;-51,72083332;2022
RIO BRILHANTE;CO;MS;A743;-21,77499999;-54,52805554;2022
JUTI;CO;MS;A749;-22,85722222;-54,60555555;2022
AMAMBAI;CO;MS;A750;-23,0025;-55,32944443;2022
SETE QUEDAS;CO;MS;A751;-23,96694443;-55,02416666;2022
ITAQUIRAI;CO;MS;A752;-23,44944444;-54,18194443;2022
SIDROLANDIA;CO;MS;A754;-20,98166666;-54,97194443;2022
AGUA CLARA;CO;MS;A756;-20,44444444;-52,87583332;2022
BELA VISTA;CO;MS;A757;-22,10166666;-56,54083333;2022
JARDIM;CO;MS;A758;-21,4786111;-56,13777777;2022
BATAGUASSU;CO;MS;A759;-21,75;-52,47138888;2022
COSTA RICA;CO;MS;A760;-18,49277777;-53,17138888;2022
SONORA;CO;MS;A761;-17,63527777;-54,76055555;2022
CUIABA;CO;MT;A901;-15,559295;-56,062951;2022
TANGARA DA SERRA;CO;MT;A902;-14,65;-57,43166666;2022
S.J. DO RIO CLARO;CO;MT;A903;-13,45388888;-56,67722221;2022
SORRISO;CO;MT;A904;-12,555;-55,72277777;2022
CAMPO NOVO DOS PARECIS;CO;MT;A905;-13,78583333;-57,8386111;2022
GUARANTA DO NORTE;CO;MT;A906;-9,9525;-54,89777777;2022
RONDONOPOLIS;CO;MT;A907;-16,4625;-54,58027777;2022
AGUA BOA;CO;MT;A908;-14,01638888;-52,21166666;2022
ALTO ARAGUAIA;CO;MT;A909;-17,33944444;-53,22444443;2022
APIACAS;CO;MT;A910;-9,56333333;-57,3936111;2022
SAPEZAL;CO;MT;A911;-13,30388888;-58,76333333;2022
CAMPO VERDE;CO;MT;A912;-15,53138888;-55,13555555;2022
COMODORO;CO;MT;A913;-13,70805555;-59,7625;2022
JUARA;CO;MT;A914;-11,28027777;-57,52666666;2022
PARANATINGA;CO;MT;A915;-14,42138888;-54,0361111;2022
QUERENCIA;CO;MT;A916;-12,60305555;-52,1625;2022
SINOP;CO;MT;A917;-11,98222221;-55,56611111;2022
COTRIGUACU;CO;MT;A919;-9,90638888;-58,57222221;2022
JUINA;CO;MT;A920;-11,37499999;-58,77472221;2022
SAO FELIX  DO ARAGUAIA;CO;MT;A921;-11,61888888;-50,72777777;2022
VILA BELA DA SANTISSIMA TRINDADE;CO;MT;A922;-15,06277777;-59,87305554;2022
PRIMAVERA DO LESTE;CO;MT;A923;-15,57999999;-54,3811111;2022
ALTA FLORESTA;CO;MT;A924;-10,07722221;-56,17916666;2022
CARLINDA;CO;MT;A926;-9,97055554;-55,82749999;2022
BRASNORTE (NOVO MUNDO);CO;MT;A927;-12,52194443;-58,23138888;2022
NOVA MARINGA;CO;MT;A928;-13,0386111;-57,09222221;2022
NOVA UBIRATA;CO;MT;A929;-13,41111111;-54,75222222;2022
GAUCHA DO NORTE;CO;MT;A930;-13,18472221;-53,2575;2022
SANTO ANTONIO DO LESTE;CO;MT;A931;-14,92777777;-53,8836111;2022
GUIRATINGA;CO;MT;A932;-16,34166666;-53,76611111;2022
ITIQUIRA;CO;MT;A933;-17,17499999;-54,50166666;2022
ALTO TAQUARI;CO;MT;A934;-17,8411111;-53,28944444;2022
PORTO ESTRELA;CO;MT;A935;-15,32472221;-57,22583332;2022
SALTO DO CEU;CO;MT;A936;-15,12472221;-58,12722221;2022
PONTES E LACERDA;CO;MT;A937;-15,23444444;-59,3461111;2022
SAO JOSE DO XINGU;CO;MT;A942;-10,48416666;-52,37249999;2022
SERRA NOVA DOURADA;CO;MT;A943;-11,98777777;-51,4261111;2022
ROSARIO OESTE;CO;MT;A944;-14,82888888;-56,44194444;2022
PARQUE ESTADUAL CHANDLESS;N;AC;A102;-9,35833333;-69,92638888;2022
RIO BRANCO;N;AC;A104;-9,67972221;-68,16527777;2022
CRUZEIRO DO SUL;N;AC;A108;-7,61083333;-72,68138888;2022
PORTO WALTER;N;AC;A136;-8,26722221;-72,74777777;2022
MARECHAL THAUMATURGO;N;AC;A137;-8,95;-72,78666666;2022
FEIJO;N;AC;A138;-8,14277777;-70,3436111;2022
EPITACIOLANDIA;N;AC;A140;-11,02388888;-68,73527777;2022
MANAUS;N;AM;A101;-3,10333333;-60,01638888;2022
EIRUNEPE;N;AM;A109;-6,65027777;-69,8686111;2022
BOCA DO ACRE;N;AM;A110;-8,77666666;-67,33249999;2022
LABREA;N;AM;A111;-7,26055555;-64,7886111;2022
HUMAITA;N;AM;A112;-7,5525;-63,07138888;2022
APUI;N;AM;A113;-7,20555555;-59,8886111;2022
COARI;N;AM;A117;-4,09749999;-63,14527777;2022
MANACAPURU;N;AM;A119;-3,29472221;-60,62833332;2022
AUTAZES;N;AM;A120;-3,58333333;-59,12944443;2022
ITACOATIARA;N;AM;A121;-3,13333333;-58,48277777;2022
MAUES;N;AM;A122;-3,39888888;-57,67388888;2022
PARINTINS;N;AM;A123;-2,63916666;-56,75611111;2022
URUCARA;N;AM;A124;-2,53472221;-57,75805555;2022
RIO URUBU;N;AM;A125;-2,6336111;-59,60055555;2022
PRESIDENTE FIGUEIREDO;N;AM;A126;-2,05666666;-60,02583332;2022
BARCELOS;N;AM;A128;-0,98722221;-62,92416666;2022
MANICORE;N;AM;A133;-5,7886111;-61,28833333;2022
S. G. DA CACHOEIRA;N;AM;A134;-0,125207;-67,061246;2022
NOVO ARIPUANA;N;AM;A144;-8,0911111;-60,38055554;2022
OIAPOQUE;N;AP;A242;3,81361111;-51,8625;2022
PORTO GRANDE;N;AP;A244;0,69416666;-51,40388888;2022
MACAPA;N;AP;A249;0,03499999;-51,08888888;2022
ITAUBAL;N;AP;A251;0,56777777;-50,8236111;2022
BELEM;N;PA;A201;-1,411228;-48,439512;2022
CASTANHAL;N;PA;A202;-1,30083333;-47,94805555;2022
MEDICILANDIA;N;PA;A209;-3,51083333;-52,96333333;2022
PACAJA;N;PA;A210;-3,8436111;-50,63805555;2022
PLACAS;N;PA;A211;-3,86416666;-54,21638888;2022
PARAGOMINAS;N;PA;A212;-2,9911111;-47,35638888;2022
TOME ACU;N;PA;A213;-2,59249999;-48,36055555;2022
RONDON DO PARA;N;PA;A214;-4,82749999;-48,1736111;2022
SALINOPOLIS;N;PA;A215;-0,61888888;-47,35666666;2022
SAO FELIX DO XINGU;N;PA;A216;-6,63972221;-51,95694444;2022
BRAGANCA;N;PA;A226;-1,04722221;-46,78583333;2022
SOURE;N;PA;A227;-0,72777777;-48,51583333;2022
BREVES;N;PA;A228;-1,68027777;-50,47805554;2022
TUCURUI;N;PA;A229;-3,82277777;-49,67499999;2022
SERRA DOS CARAJAS;N;PA;A230;-6,07749999;-50,14222221;2022
ITAITUBA;N;PA;A231;-4,27694443;-55,99305555;2022
OBIDOS;N;PA;A232;-1,88083332;-55,51972221;2022
SANTANA DO ARAGUAIA;N;PA;A233;-9,3386111;-50,35027777;2022
TUCUMA;N;PA;A234;-6,74333333;-51,14194444;2022
NOVO REPARTIMENTO;N;PA;A235;-4,24388888;-49,93944444;2022
CAMETA;N;PA;A236;-2,23972221;-49,49972221;2022
MONTE ALEGRE;N;PA;A239;-2;-54,07638888;2022
MARABA;N;PA;A240;-5,36638888;-49,05111111;2022
CONCEICAO DO ARAGUAIA;N;PA;A241;-8,30361111;-49,28277777;2022
PORTO DE MOZ;N;PA;A245;-1,82194443;-52,11166666;2022
MINA DO PALITO;N;PA;A246;-6,31999999;-55,78777777;2022
XINGUARA;N;PA;A247;-7,11055555;-49,9261111;2022
CAPITAO POCO;N;PA;A248;-1,73472221;-47,0575;2022
SANTAREM;N;PA;A250;-2,5025;-54,72027777;2022
DOM ELISEU;N;PA;A252;-4,28055554;-47,56388888;2022
ALTAMIRA;N;PA;A253;-3,27027777;-52,39472221;2022
REDENCAO;N;PA;A254;-8,04333333;-50,00694444;2022
SANTA MARIA DAS BARREIRAS;N;PA;A256;-8,72972221;-49,85638888;2022
PORTO VELHO;N;RO;A925;-8,7936111;-63,84583333;2022
VILHENA;N;RO;A938;-12,73499999;-60,15777777;2022
CACOAL;N;RO;A939;-11,44583333;-61,43416666;2022
ARIQUEMES;N;RO;A940;-9,94888888;-62,96194444;2022
BOA VISTA;N;RR;A135;2,81694443;-60,69083333;2022
PALMAS;N;TO;A009;-10,14777777;-48,31444444;2022
PARANA;N;TO;A010;-12,615;-47,87194443;2022
PEIXE;N;TO;A018;-12,015377;-48,544517;2022
GURUPI;N;TO;A019;-11,74499999;-49,05166666;2022
PEDRO AFONSO;N;TO;A020;-8,9686111;-48,17722221;2022
ARAGUAINA;N;TO;A021;-7,10388888;-48,20111111;2022
DIANOPOLIS;N;TO;A038;-11,59444444;-46,84722221;2022
FORMOSO DO ARAGUAIA;N;TO;A039;-11,88749999;-49,60833333;2022
MATEIROS;N;TO;A040;-10,43444444;-45,92194443;2022
MARIANOPOLIS DO TO;N;TO;A041;-9,57638888;-49,72333332;2022
CAMPOS LINDOS;N;TO;A043;-8,15472222;-46,63944444;2022
ARAGUATINS;N;TO;A044;-5,6436111;-48,11194444;2022
SANTA FE DO ARAGUAIA;N;TO;A048;-7,124191;-48,781267;2022
COLINAS DO TOCANTINS;N;TO;A049;-8,092708;-48,478605;2022
RIO SONO;N;TO;A050;-9,793363;-47,132732;2022
PIUM;N;TO;A051;-10,47694443;-49,62944443;2022
SANTA ROSA DO TOCANTINS;N;TO;A052;-11,42888888;-48,18499999;2022
ALMAS;N;TO;A053;-11,28416666;-47,21222222;2022
ARAGUACU;N;TO;A054;-12,59222221;-49,5286111;2022
LAGOA DA CONFUSAO;N;TO;A055;-10,828286;-49,847882;2022
MACEIO;NE;AL;A303;-9,55111111;-35,77027777;2022
PAO DE ACUCAR;NE;AL;A323;-9,74916666;-37,43083332;2022
PALMEIRA DOS INDIOS;NE;AL;A327;-9,42027777;-36,62027777;2022
ARAPIRACA;NE;AL;A353;-9,80444444;-36,61916666;2022
CORURIPE;NE;AL;A355;-10,1286111;-36,28638888;2022
SAO LUIS DO QUITUNDE;NE;AL;A356;-9,28749999;-35,56583333;2022
PIRANHAS;NE;AL;A371;-9,62222221;-37,76722221;2022
SALVADOR;NE;BA;A401;-13,005515;-38,50576;2022
BARREIRAS;NE;BA;A402;-12,12472221;-45,02694443;2022
LUIZ EDUARDO MAGALHAES;NE;BA;A404;-12,1525;-45,82972221;2022
CARAVELAS;NE;BA;A405;-17,73944444;-39,25861111;2022
CRUZ DAS ALMAS;NE;BA;A406;-12,67555554;-39,08944444;2022
ITIRUCU;NE;BA;A407;-13,527828;-40,119752;2022
ITABERABA;NE;BA;A408;-12,52416666;-40,29972221;2022
ILHEUS;NE;BA;A410;-14,65888888;-39,18138888;2022
MACAJUBA;NE;BA;A412;-12,13166666;-40,35416666;2022
FEIRA DE SANTANA;NE;BA;A413;-12,1961111;-38,96749999;2022
VITORIA DA CONQUISTA;NE;BA;A414;-14,88638888;-40,80138888;2022
SANTA RITA DE CASSIA;NE;BA;A415;-11,00277777;-44,52499999;2022
CORRENTINA;NE;BA;A416;-13,33249999;-44,61749999;2022
BOM JESUS DA LAPA;NE;BA;A418;-13,25111111;-43,40527777;2022
ABROLHOS;NE;BA;A422;-17,96305555;-38,70333333;2022
REMANSO;NE;BA;A423;-9,62555554;-42,07722221;2022
IRECE;NE;BA;A424;-11,328998;-41,864504;2022
LENCOIS;NE;BA;A425;-12,557854;-41,388808;2022
GUANAMBI;NE;BA;A426;-14,20805555;-42,74972221;2022
PORTO SEGURO;NE;BA;A427;-16,38888888;-39,18249999;2022
SENHOR DO BONFIM;NE;BA;A428;-10,44305555;-40,14833333;2022
BARRA;NE;BA;A429;-11,08472221;-43,13888888;2022
PIATA;NE;BA;A430;-13,155681;-41,774125;2022
CONDE;NE;BA;A431;-12,03583333;-37,68388888;2022
BURITIRAMA;NE;BA;A432;-10,72305554;-43,65111111;2022
BRUMADO;NE;BA;A433;-14,18194443;-41,67222221;2022
AMARGOSA;NE;BA;A434;-13,00944444;-39,61694443;2022
QUEIMADAS;NE;BA;A436;-10,98472221;-39,61694443;2022
UNA;NE;BA;A437;-15,28027777;-39,09138888;2022
MARAU;NE;BA;A438;-13,90694444;-38,97222221;2022
IBOTIRAMA;NE;BA;A439;-12,19305555;-43,21333333;2022
JACOBINA;NE;BA;A440;-11,205;-40,465;2022
SERRINHA;NE;BA;A441;-11,66472222;-39,02305554;2022
EUCLIDES DA CUNHA;NE;BA;A442;-10,537233;-38,996605;2022
DELFINO;NE;BA;A443;-10,455;-41,20694444;2022
VALENCA;NE;BA;A444;-13,3436111;-39,12666666;2022
IPIAU;NE;BA;A445;-14,17138888;-39,69249999;2022
ITAPETINGA;NE;BA;A446;-15,24472221;-40,22944443;2022
BELMONTE;NE;BA;A447;-16,08805555;-39,21527777;2022
CURACA;NE;BA;A448;-9,00138888;-39,9125;2022
PILAO ARCADO;NE;BA;A449;-10,01833332;-42,50027777;2022
JEREMOABO;NE;BA;A450;-10,08083332;-38,34583333;2022
FORMOSA DO RIO PRETO;NE;BA;A452;-11,05222222;-45,20083333;2022
ITAMARAJU;NE;BA;A455;-17,00694444;-39,55805555;2022
SALVADOR (RADIO FAROL);NE;BA;A456;-12,80833333;-38,49583333;2022
RIBEIRA DO AMPARO;NE;BA;A458;-11,05861111;-38,44416666;2022
FORTALEZA;NE;CE;A305;-3,81583333;-38,53777777;2022
SOBRAL;NE;CE;A306;-3,74805555;-40,34583333;2022
GUARAMIRANGA;NE;CE;A314;-4,22916666;-38,95888888;2022
BARBALHA;NE;CE;A315;-7,30083333;-39,2711111;2022
IGUATU;NE;CE;A319;-6,39638888;-39,26888888;2022
TAUA;NE;CE;A324;-6,01749999;-40,28138888;2022
QUIXERAMOBIM;NE;CE;A325;-5,17444443;-39,28944444;2022
MORADA NOVA;NE;CE;A332;-5,0911111;-38,36472222;2022
JAGUARUANA;NE;CE;A339;-4,78694444;-37,76666666;2022
CRATEUS;NE;CE;A342;-5,18666666;-40,67222221;2022
CAMPOS SALES;NE;CE;A347;-7,07777777;-40,36277777;2022
JAGUARIBE;NE;CE;A358;-5,90555555;-38,62777777;2022
ITAPIPOCA;NE;CE;A359;-3,48416666;-39,5886111;2022
ACARAU;NE;CE;A360;-3,1211111;-40,08722221;2022
TIANGUA;NE;CE;A368;-3,73222221;-41,01194444;2022
QUIXADA;NE;CE;A369;-4,97888888;-39,05722222;2022
SAO LUIS;NE;MA;A203;-2,52666666;-44,21361111;2022
BALSAS;NE;MA;A204;-7,45555555;-46,02749999;2022
CAROLINA;NE;MA;A205;-7,33722221;-47,45972222;2022
CHAPADINHA;NE;MA;A206;-3,74277777;-43,35222222;2022
GRAJAU;NE;MA;A207;-5,81611111;-46,16222222;2022
FAROL de SANTANA;NE;MA;A217;-2,27083332;-43,62416666;2022
PREGUICAS;NE;MA;A218;-2,59222221;-42,7075;2022
TURIACU;NE;MA;A219;-1,66111111;-45,37249999;2022
BACABAL;NE;MA;A220;-4,24305555;-44,79499999;2022
BARRA DO CORDA;NE;MA;A221;-5,50666666;-45,23694444;2022
COLINAS;NE;MA;A222;-6,03305554;-44,23333333;2022
ALTO PARNAIBA;NE;MA;A223;-9,10833333;-45,93194443;2022
ESTREITO;NE;MA;A224;-6,65333333;-47,41833332;2022
IMPERATRIZ;NE;MA;A225;-5,55583333;-47,45972222;2022
CAXIAS;NE;MA;A237;-4,82138888;-43,3436111;2022
BURITICUPU;NE;MA;A238;-4,32055554;-46,44944444;2022
ZE DOCA;NE;MA;A255;-3,26916666;-45,65111111;2022
AREIA;NE;PB;A310;-6,975451;-35,718128;2022
CAMPINA GRANDE;NE;PB;A313;-7,225574;-35,904831;2022
JOAO PESSOA;NE;PB;A320;-7,16527777;-34,81555555;2022
PATOS;NE;PB;A321;-7,07972221;-37,27277777;2022
SAO GONCALO;NE;PB;A333;-6,835777;-38,311583;2022
MONTEIRO;NE;PB;A334;-7,89444444;-37,12472221;2022
CABACEIRAS;NE;PB;A348;-7,48333333;-36,28638888;2022
CAMARATUBA;NE;PB;A352;-6,56194444;-35,13527777;2022
ITAPORANGA;NE;PB;A373;-7,31833332;-38,14083333;2022
RECIFE;NE;PE;A301;-8,05916666;-34,95916666;2022
PETROLINA;NE;PE;A307;-9,38833333;-40,52333332;2022
ARCO VERDE;NE;PE;A309;-8,4336111;-37,05555555;2022
GARANHUNS;NE;PE;A322;-8,91083333;-36,49333333;2022
SURUBIM;NE;PE;A328;-7,83972221;-35,80111111;2022
CABROBO;NE;PE;A329;-8,50388888;-39,31527777;2022
CARUARU;NE;PE;A341;-8,36527777;-36,02833332;2022
IBIMIRIM;NE;PE;A349;-8,50944444;-37,71166666;2022
SERRA TALHADA;NE;PE;A350;-7,95416666;-38,29499999;2022
FLORESTA;NE;PE;A351;-8,59888888;-38,58416666;2022
PALMARES;NE;PE;A357;-8,66666666;-35,56805554;2022
OURICURI;NE;PE;A366;-7,88583333;-40,10277777;2022
SALGUEIRO;NE;PE;A370;-8,05805555;-39,0961111;2022
PARNAIBA;NE;PI;A308;-3,08666666;-41,78305554;2022
FLORIANO;NE;PI;A311;-6,76138888;-43,00333333;2022
TERESINA;NE;PI;A312;-5,03472221;-42,80138888;2022
BOM JESUS DO PIAUI;NE;PI;A326;-9,08333333;-44,32638888;2022
PAULISTANA;NE;PI;A330;-8,132288;-41,142945;2022
SAO JOAO DO PIAUI;NE;PI;A331;-8,36444444;-42,2525;2022
PIRIPIRI;NE;PI;A335;-4,276047;-41,794568;2022
ALVORADA DO GURGUEIA;NE;PI;A336;-8,44166666;-43,86555555;2022
CARACOL;NE;PI;A337;-9,28583333;-43,32444443;2022
PICOS;NE;PI;A343;-7,0711111;-41,40416666;2022
SAO RAIMUNDO NONATO;NE;PI;A345;-9,03305554;-42,70111111;2022
URUCUI;NE;PI;A346;-7,44138888;-44,34499999;2022
OEIRAS;NE;PI;A354;-6,97416666;-42,14694444;2022
CASTELO DO PIAUI;NE;PI;A361;-5,34916666;-41,51222222;2022
VALENCA DO PIAUI;NE;PI;A363;-6,39916666;-41,73999999;2022
GILBUES;NE;PI;A364;-9,87527777;-45,34583333;2022
CANTO DO BURITI;NE;PI;A365;-8,11805554;-42,97583332;2022
CORRENTE;NE;PI;A374;-10,42916666;-45,17305554;2022
BAIXA GRANDE DO RIBEIRO;NE;PI;A375;-8,333531;-45,094625;2022
CAMPO MAIOR;NE;PI;A376;-4,86416666;-42,14555555;2022
ANGICAL DO PIAUI;NE;PI;A377;-6,08944444;-42,72749999;2022
NATAL;NE;RN;A304;-5,83722221;-35,20805555;2022
